,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,vaccine,total_num_vaccinations,Target
23300,Romania,ROU,4/6/2021,3413955,2155906,1258049,54846,17.75,11.21,6.54,2851,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,386430,1
23301,Romania,ROU,4/6/2021,3413955,2155906,1258049,54846,17.75,11.21,6.54,2851,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,2770716,1
23302,Romania,ROU,4/7/2021,3469294,2180807,1288487,54429,18.03,11.34,6.7,2829,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,253339,1
23303,Romania,ROU,4/7/2021,3469294,2180807,1288487,54429,18.03,11.34,6.7,2829,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,389001,1
23304,Romania,ROU,4/7/2021,3469294,2180807,1288487,54429,18.03,11.34,6.7,2829,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,2818530,1
23305,Romania,ROU,4/8/2021,3526117,2206254,1319863,54316,18.33,11.47,6.86,2823,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,258603,1
23306,Romania,ROU,4/8/2021,3526117,2206254,1319863,54316,18.33,11.47,6.86,2823,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,391469,1
23307,Romania,ROU,4/8/2021,3526117,2206254,1319863,54316,18.33,11.47,6.86,2823,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,2867621,1
23308,Romania,ROU,4/9/2021,3580406,2228798,1351608,53790,18.61,11.59,7.03,2796,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,263626,1
23309,Romania,ROU,4/9/2021,3580406,2228798,1351608,53790,18.61,11.59,7.03,2796,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,393982,1
23310,Romania,ROU,4/9/2021,3580406,2228798,1351608,53790,18.61,11.59,7.03,2796,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,2914374,1
23311,Romania,ROU,4/10/2021,3642345,2258352,1383993,54721,18.93,11.74,7.19,2844,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,271279,1
23312,Romania,ROU,4/10/2021,3642345,2258352,1383993,54721,18.93,11.74,7.19,2844,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,397094,1
23313,Romania,ROU,4/10/2021,3642345,2258352,1383993,54721,18.93,11.74,7.19,2844,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,2965548,1
23314,Romania,ROU,4/11/2021,3699333,2286546,1412787,55957,19.23,11.89,7.34,2909,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,278832,1
23315,Romania,ROU,4/11/2021,3699333,2286546,1412787,55957,19.23,11.89,7.34,2909,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,399252,1
23316,Romania,ROU,4/11/2021,3699333,2286546,1412787,55957,19.23,11.89,7.34,2909,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,3012825,1
23317,Romania,ROU,4/12/2021,3762214,2326484,1435730,57601,19.56,12.09,7.46,2994,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,287423,1
23318,Romania,ROU,4/12/2021,3762214,2326484,1435730,57601,19.56,12.09,7.46,2994,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,407271,1
23319,Romania,ROU,4/12/2021,3762214,2326484,1435730,57601,19.56,12.09,7.46,2994,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,3059096,1
23320,Romania,ROU,4/13/2021,3838804,2372655,1466149,60693,19.95,12.33,7.62,3155,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,296167,1
23321,Romania,ROU,4/13/2021,3838804,2372655,1466149,60693,19.95,12.33,7.62,3155,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,417067,1
23322,Romania,ROU,4/13/2021,3838804,2372655,1466149,60693,19.95,12.33,7.62,3155,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,3117146,1
23323,Romania,ROU,4/14/2021,3918924,2421982,1496942,64233,20.37,12.59,7.78,3339,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,305182,1
23324,Romania,ROU,4/14/2021,3918924,2421982,1496942,64233,20.37,12.59,7.78,3339,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,426913,1
23325,Romania,ROU,4/14/2021,3918924,2421982,1496942,64233,20.37,12.59,7.78,3339,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,3178405,1
23326,Romania,ROU,4/15/2021,3998980,2471779,1527201,67552,20.79,12.85,7.94,3511,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,314259,1
23327,Romania,ROU,4/15/2021,3998980,2471779,1527201,67552,20.79,12.85,7.94,3511,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,436165,1
23328,Romania,ROU,4/15/2021,3998980,2471779,1527201,67552,20.79,12.85,7.94,3511,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,3240132,1
23329,Romania,ROU,4/16/2021,4078614,2523620,1554994,71173,21.2,13.12,8.08,3700,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,323062,1
23330,Romania,ROU,4/16/2021,4078614,2523620,1554994,71173,21.2,13.12,8.08,3700,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,446329,1
23331,Romania,ROU,4/16/2021,4078614,2523620,1554994,71173,21.2,13.12,8.08,3700,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,3300799,1
23332,Romania,ROU,4/17/2021,4159792,2578713,1581079,73921,21.62,13.4,8.22,3843,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,332539,1
23333,Romania,ROU,4/17/2021,4159792,2578713,1581079,73921,21.62,13.4,8.22,3843,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,456172,1
23334,Romania,ROU,4/17/2021,4159792,2578713,1581079,73921,21.62,13.4,8.22,3843,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,3362657,1
23335,Romania,ROU,4/18/2021,4231714,2626810,1604904,76054,22,13.65,8.34,3953,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,341162,1
23336,Romania,ROU,4/18/2021,4231714,2626810,1604904,76054,22,13.65,8.34,3953,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,464653,1
23337,Romania,ROU,4/18/2021,4231714,2626810,1604904,76054,22,13.65,8.34,3953,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,3417475,1
23338,Romania,ROU,4/19/2021,4306981,2675872,1631109,77824,22.39,13.91,8.48,4045,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,349011,1
23339,Romania,ROU,4/19/2021,4306981,2675872,1631109,77824,22.39,13.91,8.48,4045,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,475051,1
23340,Romania,ROU,4/19/2021,4306981,2675872,1631109,77824,22.39,13.91,8.48,4045,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,3474495,1
23341,Romania,ROU,4/20/2021,4395865,2737514,1658351,79580,22.85,14.23,8.62,4137,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,358891,1
23342,Romania,ROU,4/20/2021,4395865,2737514,1658351,79580,22.85,14.23,8.62,4137,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,485089,1
23343,Romania,ROU,4/20/2021,4395865,2737514,1658351,79580,22.85,14.23,8.62,4137,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,3543461,1
23344,Romania,ROU,4/21/2021,4487643,2801060,1686583,81246,23.33,14.56,8.77,4223,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,369970,1
23345,Romania,ROU,4/21/2021,4487643,2801060,1686583,81246,23.33,14.56,8.77,4223,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,495208,1
23346,Romania,ROU,4/21/2021,4487643,2801060,1686583,81246,23.33,14.56,8.77,4223,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,3614041,1
23347,Romania,ROU,4/22/2021,4575020,2860598,1714422,82291,23.78,14.87,8.91,4278,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,380592,1
23348,Romania,ROU,4/22/2021,4575020,2860598,1714422,82291,23.78,14.87,8.91,4278,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,505247,1
23349,Romania,ROU,4/22/2021,4575020,2860598,1714422,82291,23.78,14.87,8.91,4278,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,3680757,1
23350,Romania,ROU,4/23/2021,4665420,2921600,1743820,83829,24.25,15.19,9.06,4358,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,390799,1
23351,Romania,ROU,4/23/2021,4665420,2921600,1743820,83829,24.25,15.19,9.06,4358,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,516765,1
23352,Romania,ROU,4/23/2021,4665420,2921600,1743820,83829,24.25,15.19,9.06,4358,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,3749432,1
23353,Romania,ROU,4/24/2021,4755099,2983609,1771490,85044,24.72,15.51,9.21,4421,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,402275,1
23354,Romania,ROU,4/24/2021,4755099,2983609,1771490,85044,24.72,15.51,9.21,4421,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,526446,1
23355,Romania,ROU,4/24/2021,4755099,2983609,1771490,85044,24.72,15.51,9.21,4421,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,3817954,1
23356,Romania,ROU,4/25/2021,4832203,3037698,1794505,85784,25.12,15.79,9.33,4459,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,411876,1
23357,Romania,ROU,4/25/2021,4832203,3037698,1794505,85784,25.12,15.79,9.33,4459,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,534300,1
23358,Romania,ROU,4/25/2021,4832203,3037698,1794505,85784,25.12,15.79,9.33,4459,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,3877603,1
23359,Romania,ROU,4/26/2021,4913012,3092378,1820634,86576,25.54,16.07,9.46,4500,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,421055,1
23360,Romania,ROU,4/26/2021,4913012,3092378,1820634,86576,25.54,16.07,9.46,4500,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,543893,1
23361,Romania,ROU,4/26/2021,4913012,3092378,1820634,86576,25.54,16.07,9.46,4500,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,3939640,1
23362,Romania,ROU,4/27/2021,4997659,3147573,1850086,85971,25.98,16.36,9.62,4469,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,430671,1
23363,Romania,ROU,4/27/2021,4997659,3147573,1850086,85971,25.98,16.36,9.62,4469,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,553916,1
23364,Romania,ROU,4/27/2021,4997659,3147573,1850086,85971,25.98,16.36,9.62,4469,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,4004648,1
23365,Romania,ROU,4/28/2021,5081449,3201106,1880343,84829,26.41,16.64,9.77,4410,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,439342,1
23366,Romania,ROU,4/28/2021,5081449,3201106,1880343,84829,26.41,16.64,9.77,4410,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,563246,1
23367,Romania,ROU,4/28/2021,5081449,3201106,1880343,84829,26.41,16.64,9.77,4410,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,4070437,1
23368,Romania,ROU,4/29/2021,5161840,3252247,1909593,83831,26.83,16.91,9.93,4358,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,447398,1
23369,Romania,ROU,4/29/2021,5161840,3252247,1909593,83831,26.83,16.91,9.93,4358,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,571580,1
23370,Romania,ROU,4/29/2021,5161840,3252247,1909593,83831,26.83,16.91,9.93,4358,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,4134438,1
23371,Romania,ROU,4/30/2021,5240452,3303419,1937033,82147,27.24,17.17,10.07,4270,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,455671,1
23372,Romania,ROU,4/30/2021,5240452,3303419,1937033,82147,27.24,17.17,10.07,4270,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,579202,1
23373,Romania,ROU,4/30/2021,5240452,3303419,1937033,82147,27.24,17.17,10.07,4270,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,4197155,1
23374,Romania,ROU,5/1/2021,5300469,3336830,1963639,77910,27.55,17.35,10.21,4050,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,461395,1
23375,Romania,ROU,5/1/2021,5300469,3336830,1963639,77910,27.55,17.35,10.21,4050,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,584908,1
23376,Romania,ROU,5/1/2021,5300469,3336830,1963639,77910,27.55,17.35,10.21,4050,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,4245742,1
23377,Romania,ROU,5/2/2021,5341742,3355073,1986669,72791,27.77,17.44,10.33,3784,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,465528,1
23378,Romania,ROU,5/2/2021,5341742,3355073,1986669,72791,27.77,17.44,10.33,3784,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,588599,1
23379,Romania,ROU,5/2/2021,5341742,3355073,1986669,72791,27.77,17.44,10.33,3784,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,4279191,1
23380,Romania,ROU,5/3/2021,5408309,3378699,2029610,70757,28.11,17.56,10.55,3678,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,471274,1
23381,Romania,ROU,5/3/2021,5408309,3378699,2029610,70757,28.11,17.56,10.55,3678,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,593957,1
23382,Romania,ROU,5/3/2021,5408309,3378699,2029610,70757,28.11,17.56,10.55,3678,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,4334654,1
23383,Romania,ROU,5/4/2021,5493913,3411328,2082630,70893,28.56,17.73,10.83,3685,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Johnson&Johnson,45,1
23384,Romania,ROU,5/4/2021,5493913,3411328,2082630,70893,28.56,17.73,10.83,3685,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,478246,1
23385,Romania,ROU,5/4/2021,5493913,3411328,2082630,70893,28.56,17.73,10.83,3685,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,602451,1
23386,Romania,ROU,5/4/2021,5493913,3411328,2082630,70893,28.56,17.73,10.83,3685,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,4404747,1
23387,Romania,ROU,5/5/2021,5588267,3449831,2138703,72403,29.05,17.93,11.12,3764,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Johnson&Johnson,267,1
23388,Romania,ROU,5/5/2021,5588267,3449831,2138703,72403,29.05,17.93,11.12,3764,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,485462,1
23389,Romania,ROU,5/5/2021,5588267,3449831,2138703,72403,29.05,17.93,11.12,3764,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,610915,1
23390,Romania,ROU,5/5/2021,5588267,3449831,2138703,72403,29.05,17.93,11.12,3764,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,4483199,1
23391,Romania,ROU,5/6/2021,5688721,3491189,2198691,75269,29.57,18.15,11.43,3913,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Johnson&Johnson,1159,1
23392,Romania,ROU,5/6/2021,5688721,3491189,2198691,75269,29.57,18.15,11.43,3913,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,494009,1
23393,Romania,ROU,5/6/2021,5688721,3491189,2198691,75269,29.57,18.15,11.43,3913,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,618693,1
23394,Romania,ROU,5/6/2021,5688721,3491189,2198691,75269,29.57,18.15,11.43,3913,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,4566436,1
23395,Romania,ROU,5/7/2021,5781222,3529427,2254449,77253,30.05,18.35,11.72,4016,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Johnson&Johnson,2654,1
23396,Romania,ROU,5/7/2021,5781222,3529427,2254449,77253,30.05,18.35,11.72,4016,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,502226,1
23397,Romania,ROU,5/7/2021,5781222,3529427,2254449,77253,30.05,18.35,11.72,4016,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,625404,1
23398,Romania,ROU,5/7/2021,5781222,3529427,2254449,77253,30.05,18.35,11.72,4016,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,4642514,1
23399,Romania,ROU,5/8/2021,5891855,3580368,2314812,84484,30.63,18.61,12.03,4392,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Johnson&Johnson,3325,1
23400,Romania,ROU,5/8/2021,5891855,3580368,2314812,84484,30.63,18.61,12.03,4392,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,512737,1
23401,Romania,ROU,5/8/2021,5891855,3580368,2314812,84484,30.63,18.61,12.03,4392,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,632302,1
23402,Romania,ROU,5/8/2021,5891855,3580368,2314812,84484,30.63,18.61,12.03,4392,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,4735067,1
23403,Romania,ROU,5/9/2021,5995792,3629484,2369835,93436,31.17,18.87,12.32,4857,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Johnson&Johnson,3527,1
23404,Romania,ROU,5/9/2021,5995792,3629484,2369835,93436,31.17,18.87,12.32,4857,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,522443,1
23405,Romania,ROU,5/9/2021,5995792,3629484,2369835,93436,31.17,18.87,12.32,4857,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,638049,1
23406,Romania,ROU,5/9/2021,5995792,3629484,2369835,93436,31.17,18.87,12.32,4857,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,4823349,1
23407,Romania,ROU,5/10/2021,6095252,3672354,2428168,98135,31.68,19.09,12.62,5101,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Johnson&Johnson,5270,1
23408,Romania,ROU,5/10/2021,6095252,3672354,2428168,98135,31.68,19.09,12.62,5101,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,530055,1
23409,Romania,ROU,5/10/2021,6095252,3672354,2428168,98135,31.68,19.09,12.62,5101,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,646291,1
23410,Romania,ROU,5/10/2021,6095252,3672354,2428168,98135,31.68,19.09,12.62,5101,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,4905212,1
23411,Romania,ROU,5/11/2021,6201096,3711304,2498443,101026,32.23,19.29,12.99,5251,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Johnson&Johnson,8651,1
23412,Romania,ROU,5/11/2021,6201096,3711304,2498443,101026,32.23,19.29,12.99,5251,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,537276,1
23413,Romania,ROU,5/11/2021,6201096,3711304,2498443,101026,32.23,19.29,12.99,5251,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,654036,1
23414,Romania,ROU,5/11/2021,6201096,3711304,2498443,101026,32.23,19.29,12.99,5251,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,4992709,1
23415,Romania,ROU,5/12/2021,6305850,3750015,2568497,102512,32.78,19.49,13.35,5329,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Johnson&Johnson,12662,1
23416,Romania,ROU,5/12/2021,6305850,3750015,2568497,102512,32.78,19.49,13.35,5329,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,544683,1
23417,Romania,ROU,5/12/2021,6305850,3750015,2568497,102512,32.78,19.49,13.35,5329,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,661214,1
23418,Romania,ROU,5/12/2021,6305850,3750015,2568497,102512,32.78,19.49,13.35,5329,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,5078867,1
23419,Romania,ROU,5/13/2021,6409083,3789351,2636935,102909,33.32,19.7,13.71,5349,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Johnson&Johnson,17203,1
23420,Romania,ROU,5/13/2021,6409083,3789351,2636935,102909,33.32,19.7,13.71,5349,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,551854,1
23421,Romania,ROU,5/13/2021,6409083,3789351,2636935,102909,33.32,19.7,13.71,5349,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,668387,1
23422,Romania,ROU,5/13/2021,6409083,3789351,2636935,102909,33.32,19.7,13.71,5349,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,5163215,1
23423,Romania,ROU,5/14/2021,6519397,3834311,2708201,105454,33.89,19.93,14.08,5482,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Johnson&Johnson,23115,1
23424,Romania,ROU,5/14/2021,6519397,3834311,2708201,105454,33.89,19.93,14.08,5482,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,559092,1
23425,Romania,ROU,5/14/2021,6519397,3834311,2708201,105454,33.89,19.93,14.08,5482,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,676145,1
23426,Romania,ROU,5/14/2021,6519397,3834311,2708201,105454,33.89,19.93,14.08,5482,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,5252621,1
23427,Romania,ROU,5/15/2021,6638418,3886249,2777707,106652,34.51,20.2,14.44,5544,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Johnson&Johnson,25538,1
23428,Romania,ROU,5/15/2021,6638418,3886249,2777707,106652,34.51,20.2,14.44,5544,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,566632,1
23429,Romania,ROU,5/15/2021,6638418,3886249,2777707,106652,34.51,20.2,14.44,5544,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Oxford/AstraZeneca,684454,1
23430,Romania,ROU,5/15/2021,6638418,3886249,2777707,106652,34.51,20.2,14.44,5544,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Pfizer/BioNTech,5353370,1
23431,Romania,ROU,5/16/2021,6740080,3928681,2838407,106327,35.04,20.42,14.75,5527,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Johnson&Johnson,27008,1
23432,Romania,ROU,5/16/2021,6740080,3928681,2838407,106327,35.04,20.42,14.75,5527,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Moderna,572217,1
